transaction_id,amount,payment_method,device,os,transaction_hour,customer_age_days,is_fraud
52f1dfe5-0866-495d-8942-8fa68bea0f72,22.69,Credit Card,Mobile,iOS,22,3218,0
d8db00e6-c945-48c4-adf8-4c96925f93e0,27.82,PayPal,Mobile,iOS,10,1068,0
af9a5e2c-7a78-41e5-9bc1-84735988e991,72.89,Credit Card,Mobile,Android,7,2474,0
004fb9ea-cb81-4e1e-a7f5-c8f3a8805431,559.87,Debit Card,Mobile,Android,4,1904,0
75bda308-b755-4fb7-9e66-64e88930ac15,179.64,Credit Card,Mobile,Android,0,2865,0
86d2e875-6b38-45d1-969b-e28fb7fc3a87,203.81,Credit Card,Desktop,Windows,6,2970,0
b4fa716a-05e0-47c4-b6a0-9f9fe667ee58,20.75,Credit Card,Mobile,Android,22,2543,0
b4750245-c3b2-4739-a1a1-e126ecbee8ac,3.79,Credit Card,Desktop,Windows,4,3597,0
6c2ca913-a734-4c16-a90a-2e8014cff571,123.02,Debit Card,Mobile,Android,9,2199,0
50f0ff5e-7503-45d9-9b15-8095798ed5a8,15.66,Credit Card,Mobile,iOS,8,3132,0
81cb56f7-2240-41bc-aa3c-1716ffc43659,54.58,Debit Card,Desktop,Windows,22,3613,0
a38e4b0e-d8c9-4f3c-ac58-5756f6c3588e,24.75,Credit Card,Desktop,Windows,22,2741,0
d54ac46c-9f14-4f88-bf8e-8db9ec40c30f,26.09,Credit Card,Desktop,Windows,6,3157,0
52b5ed82-94e0-417a-ad23-111583ae127f,8.03,PayPal,Mobile,Android,15,3218,0
ddb24c1a-582f-4ff6-b44f-903a128c1aa4,35.46,Credit Card,Desktop,macOS,17,1523,0
7f164fa0-850f-4f5e-aafd-12ac5b38157f,381.23,Credit Card,Mobile,Android,0,3638,0
467b0a62-5423-44ba-b161-64c46ad55e5d,20.85,Debit Card,Mobile,iOS,23,2090,0
2dbb9171-d5b0-46ac-af39-b7f39d549d6f,25.68,PayPal,Mobile,Android,8,3568,0
53577912-4aab-4804-8e7e-cc8e6ebba724,32.5,PayPal,Desktop,macOS,20,2112,0
57b1f029-018c-4fb7-9687-2f5f345a4bf4,51.44,Credit Card,Desktop,Windows,10,1840,0
24333a0b-d8d5-468a-b469-53a4ab8261bd,160.92,Crypto,Mobile,Android,7,1501,0
6646073d-580e-45b7-84b4-6b36b9abc7d0,13.03,PayPal,Mobile,Android,19,3062,0
8d47fa19-6b28-4b6b-b0b7-0dd696615ce0,26.92,Credit Card,Desktop,Windows,20,556,0
2f38f706-c4ed-4b95-9682-88287c0c8dda,74.82,Debit Card,Mobile,iOS,18,1228,0
6c574140-d987-4acf-b57a-0d2f8579f1eb,18.54,Credit Card,Desktop,macOS,1,973,0
44a5dd71-09a4-496b-b0f7-012f2f4533bd,5.39,Credit Card,Mobile,iOS,13,62,0
078cd524-bb10-4cfc-9f67-b37f7ee65ff9,18.9,PayPal,Desktop,Windows,11,1253,0
33bbb09a-481a-4fd3-b1d8-ed650e0838d5,11.68,Credit Card,Mobile,Android,17,20,0
01d0a8ad-fab8-451a-87c5-eaafc0e99fe4,19.85,Debit Card,Mobile,Android,3,1307,0
565e6b16-acbe-47b3-b5f8-9647fb92b029,20.7,Debit Card,Tablet,Android,0,3386,0
94c7bada-8850-4aa4-8bd0-be9f2924203a,79.81,PayPal,Mobile,iOS,7,2466,0
84a69bc5-5268-4cd3-b229-eb27ca004652,77.41,Credit Card,Mobile,Android,9,3460,0
ee1ee731-dbe3-4521-8082-7594aaffc74d,8.36,PayPal,Mobile,Android,21,2663,0
7215ab1b-8e1a-47db-b8e9-883188ba4afa,26.41,PayPal,Desktop,macOS,9,1139,0
4181ebab-ad54-446b-82d8-fc35b8b4d2f5,10.98,Credit Card,Mobile,Android,2,2552,0
d8cb8c53-3fdc-4891-bdc8-11abf63936c1,28.11,Debit Card,Mobile,Android,7,2642,0
f7b56924-62dd-412a-96c6-f7dc2c9d550c,41.63,Debit Card,Mobile,iOS,6,1059,0
008ead8f-c329-4372-a919-9d1ca92c7c83,8.08,PayPal,Desktop,Windows,1,2564,0
22fb5967-75e9-4d39-8fe9-1bd711886bf7,54.22,Credit Card,Mobile,Android,19,1400,0
4fe25ba2-8a58-4fd3-a100-c2221920e415,45.06,Debit Card,Mobile,iOS,14,2747,0
b1c0a0d8-b285-42b0-a8bf-64f7806e48c3,20.01,Credit Card,Mobile,Android,17,998,0
5b047299-8947-43e9-9454-dbebbb7837a6,95.03,PayPal,Mobile,Android,5,817,0
e98079c0-e581-4e70-ad2d-9051e4096ac9,10.72,Credit Card,Mobile,iOS,20,180,0
72322d27-31d2-4c89-a422-4d52f5640392,126.84,Debit Card,Desktop,Windows,16,20,0
f0904515-3234-4025-be2f-21570cd4e10c,4.54,Credit Card,Mobile,iOS,11,3606,0
e4b0faaf-ec7a-48cd-9e00-1788de9f1f9e,24.35,Credit Card,Mobile,Android,0,1950,0
f98dd108-ec28-4b6b-95b7-b06c728fafd7,11.33,Debit Card,Mobile,iOS,12,606,0
77641657-588d-4247-88f1-3089bb55a6e7,16.24,Debit Card,Mobile,Android,3,2500,0
fa836940-efee-4649-abda-8e9b28b23a01,11.71,Debit Card,Mobile,Android,7,1311,0
f4afb3ad-9f68-4133-a4c0-7275656ae25b,21.02,PayPal,Desktop,Windows,16,1396,0
eaa625dd-bc1b-489f-9307-c203edc3a17b,292.48,Debit Card,Mobile,Android,9,1198,0
33ececab-6bc7-43fe-bd92-1ce63b8ecc20,5.09,Credit Card,Mobile,Android,16,2703,0
ede61ea5-04dc-4395-8958-e3a69b2a7e6d,8.74,Debit Card,Desktop,Windows,2,1394,0
215fb9ad-2649-43b0-b511-8e43829604e5,96.0,PayPal,Mobile,Android,16,1662,0
70c46afb-53f6-4343-bf82-a1cefb007d43,14.53,PayPal,Desktop,Windows,22,3550,0
6e49a384-7249-4b25-995f-a3a320115fed,48.17,Credit Card,Mobile,iOS,8,2257,0
0ffea1dc-1362-4cc0-816c-38fce58b761d,45.34,Credit Card,Mobile,iOS,16,2453,0
a6f3cce9-0447-435b-8f38-800d67012747,24.27,Credit Card,Mobile,Android,17,1408,0
eaee5a06-c999-4ae5-a86b-03f25164a9a4,78.61,Credit Card,Mobile,iOS,6,1128,0
736d0974-8553-4f7f-a404-182150073f1d,30.89,Credit Card,Desktop,Linux,4,3222,0
d5aa5704-807b-4e0e-8d4d-7320b724b002,5.74,Credit Card,Desktop,macOS,4,188,1
4e71c832-712c-4999-866e-b36e63cb48b5,120.9,Debit Card,Mobile,iOS,11,2846,0
d5b92e9f-8b82-42be-846a-a9d423a69542,85.11,PayPal,Mobile,iOS,6,1628,0
69035733-276c-45fd-b5cb-7b7ffa73f8ec,100.61,Debit Card,Desktop,Windows,8,3439,0
f778ec4b-d4d8-47f5-b95f-6d45bdc2a101,92.14,Credit Card,Mobile,iOS,9,76,0
3cbec757-f763-4530-aba8-4975ecb28da5,25.38,PayPal,Mobile,Android,19,1651,0
0a25b60e-68d0-4b83-aaf3-579cbbe60200,62.87,Credit Card,Mobile,Android,5,3538,0
beac55cd-ef0b-4c33-8a48-12c58c6f4851,439.39,Debit Card,Desktop,Windows,17,1014,0
c40465d0-165b-4001-b6f1-5138e3bf7764,303.82,Debit Card,Mobile,iOS,6,3073,0
397db3e3-fe53-4d10-af3a-4217bd174b0c,24.59,PayPal,Desktop,Windows,3,2687,0
681ea7f4-6ba1-4979-94c2-10cdc1f20356,9.81,Credit Card,Mobile,iOS,21,2715,0
e313801e-8154-45d7-8974-657457408ac7,27.99,Credit Card,Desktop,Windows,9,721,0
e223458e-bbf2-4f80-b4b2-bedc47da877f,36.8,Debit Card,Mobile,iOS,4,2234,0
a9adf88c-5cf7-4933-8e8a-4322463b2c1e,106.41,Credit Card,Desktop,Windows,13,1469,0
9087cdde-af06-40f5-bcb9-c30696228ca8,19.04,Debit Card,Mobile,Android,20,3102,0
61f81064-c60b-4a05-8570-4d8c729bc0f5,10.98,PayPal,Mobile,Android,21,1242,0
2e8c4f15-2914-4073-9fc8-8486448c7426,74.3,PayPal,Tablet,iOS,23,468,0
3650562d-651d-4260-80f1-86ca7a6b401b,47.58,Debit Card,Mobile,iOS,21,633,0
a131d452-4752-4112-b58b-e37d8e2194c4,21.38,Debit Card,Mobile,Android,4,191,0
c72d5138-9ce5-4797-bc18-e57d61a97a1a,169.34,Debit Card,Desktop,Windows,19,1107,0
c8df00cd-d228-4a28-a574-f27ca1ce77e4,4.25,PayPal,Mobile,Android,12,467,0
b3a1c464-8864-456a-aeec-2b9e712bd9ee,20.69,Credit Card,Mobile,Android,14,1838,0
d43d65f6-d05d-4592-ae4d-d7e271663648,14.72,Credit Card,Mobile,Android,16,2258,0
6dfdb54f-32ad-4f95-83fa-39e9d03b4a6b,8.99,Debit Card,Mobile,Android,19,964,0
5a1446d9-c1c1-4649-b7f8-15fc3386fe6b,10.06,Credit Card,Desktop,Windows,11,1649,0
1d8453f4-a286-47d1-9846-68479e1c5586,72.89,Debit Card,Mobile,Android,20,829,0
929a5dd8-a82f-4569-8c19-a4b33fca5c26,11.95,Debit Card,Mobile,Android,6,3128,0
e32e569c-e268-4bc2-b471-f9404444de3e,46.84,Credit Card,Mobile,Android,8,521,0
5906a763-249c-4c09-bc49-e22165bc0867,6.84,Credit Card,Mobile,Android,18,1519,0
48333e19-ccea-46ed-8043-dbc178a8d843,48.3,Debit Card,Mobile,iOS,10,1834,0
9337ac90-823c-4e20-b00c-3dd086c08b9d,1556.38,Debit Card,Mobile,Android,15,152,0
cc7d179c-7c1c-4aa0-a3a2-5df0d14b566b,20.02,Credit Card,Mobile,Android,18,1518,0
6250a0c4-5509-41a8-8e36-61368201027b,119.34,Credit Card,Desktop,macOS,4,3074,0
c15c1a2c-c48e-4509-b9d4-5b6e35b32df3,41.28,PayPal,Mobile,Android,5,2759,0
f229777a-95a6-47af-b1ad-76942f50a186,131.56,Debit Card,Desktop,macOS,3,995,0
4df4b80e-b53c-46be-835e-cea6c34e4b4c,42.51,Crypto,Mobile,Android,6,2789,0
4f0a5da1-a037-4354-8c14-d8e9c601a073,97.93,Credit Card,Tablet,iOS,4,1228,1
4f68cf99-43af-4545-b1c1-8dbc90cd90ba,26.27,Credit Card,Mobile,Android,21,304,0
980672f0-c97f-4bca-993f-35dce477fcdd,104.86,Debit Card,Tablet,Android,8,958,0
4bf5da29-dfae-40c2-8309-f4fce2c8df88,6.66,Credit Card,Mobile,Android,8,2421,0
a2529eb0-d4a3-43ea-acee-4ad5130ed3aa,8.99,Debit Card,Mobile,iOS,1,2542,1
b74998e0-ddcc-4991-bb08-731c1bf928ee,13.41,Credit Card,Mobile,iOS,11,483,0
df698c93-4bc8-4fd1-97d3-95284f340256,24.92,Credit Card,Desktop,Windows,23,3381,0
71189e63-553e-405b-be38-3ef37cebcd2d,9.45,Debit Card,Mobile,iOS,5,383,0
e7e99437-3754-4bd1-9e1f-0c02ea797b84,53.3,Credit Card,Mobile,Android,12,3261,0
6f8be424-de7d-44c7-8af0-5497d06583b6,4.91,Debit Card,Mobile,Android,6,1989,0
3e68c566-92b7-4b68-b8f8-06c53a263d79,184.14,Credit Card,Desktop,Windows,4,3364,0
4d79eacf-223c-4f14-b41b-f60dde455f49,14.67,Credit Card,Mobile,Android,14,2402,0
f669425a-d980-46c0-97d8-f14d2c5f203d,14.27,Debit Card,Mobile,Android,19,3239,0
23d89620-4075-41df-b844-93b121e7691c,132.06,Credit Card,Desktop,Windows,13,2926,0
87145941-cea4-42ea-b72d-0b41de5834d2,46.79,PayPal,Mobile,Android,12,72,0
ee88ab0a-8219-4fdc-940c-81f8f1cff1dc,9.75,Credit Card,Mobile,Android,13,2291,0
0f8dcbe1-094f-44bf-bc05-1699549e25eb,82.2,Credit Card,Desktop,Windows,9,2721,0
b1c54cc5-b243-42de-8085-fc25c03143f8,19.57,Debit Card,Mobile,Android,9,1663,0
23302cb2-535a-414a-828e-1344ccb542ed,19.53,Debit Card,Mobile,iOS,4,3201,0
b5ea277e-0dd9-442f-ac04-73fa6935b620,8.88,Debit Card,Desktop,Windows,4,2961,0
85659b0a-bd06-4783-9143-3ec810fc8d18,30.97,PayPal,Mobile,Android,19,2921,0
497bc227-3e1b-4acb-b7ef-582c3f6914bf,44.83,Debit Card,Mobile,Android,19,3188,0
c7b869f7-0973-40e3-8729-57d86068ce01,295.09,Credit Card,Mobile,iOS,9,3137,0
d6138490-3a98-46c8-a9db-d230983bc9ba,36.11,Credit Card,Mobile,Android,0,3427,0
37e1852b-d194-4c7e-91d0-1562ad202500,106.49,Bank Transfer,Mobile,Android,12,2472,0
fd3dd40e-0c7b-4e8a-91b5-f360056779c7,72.0,Credit Card,Mobile,Android,23,2584,0
aca3346e-48fc-44de-afcb-cd14c5e76df6,55.82,PayPal,Desktop,Windows,12,3349,0
cd794c7c-344c-4715-b3cb-0103ee12a84f,33.99,Debit Card,Tablet,Android,20,3500,0
058c1f5d-af79-4d62-8f59-f2c43eb1e6b7,36.92,Debit Card,Mobile,Android,6,721,0
dc9eaf65-a316-4096-9681-cad12273125f,9.15,PayPal,Tablet,Android,10,957,0
5fd05f0e-7e4e-4029-8cca-cc2225408ffd,24.05,Credit Card,Mobile,iOS,20,3449,0
8214f130-5b8f-4967-b057-46a5c3ffc787,267.71,Credit Card,Mobile,iOS,0,1358,0
d3a697c9-61b6-4a1c-b78c-2ba7409947be,62.87,Debit Card,Desktop,macOS,17,403,0
1374fc86-2f27-4c0a-849e-fe6bad54d999,7.3,Credit Card,Desktop,macOS,15,1982,0
82f92683-a71e-4639-85f8-31e06383a934,337.0,Credit Card,Desktop,macOS,8,3396,0
e745f694-556f-4c46-8541-17f301a2fcd3,33.67,PayPal,Mobile,Android,22,523,0
a8f6a8a3-433c-4730-bf1a-634f592bc572,30.31,Credit Card,Desktop,macOS,16,2720,0
40930519-6bd7-4598-b92c-21aa98cb80bc,64.87,Credit Card,Desktop,macOS,20,738,0
ae2a6c1d-d839-4ec7-9be9-d6908b88e59e,32.56,Credit Card,Desktop,macOS,22,3484,0
dc86630a-7d96-47e1-86e7-c9609e67478f,6.98,Debit Card,Mobile,iOS,20,3587,0
0bf759b7-0860-4cf1-bc84-b40b73abc106,9.82,PayPal,Mobile,Android,20,738,0
e03ed570-cc29-4f99-a7d6-9cf1cf0cca2c,184.78,PayPal,Desktop,Windows,14,1107,0
a435a113-daf5-4a27-a9cc-1fe0bfb9ef7b,13.04,Debit Card,Mobile,iOS,17,1329,0
c5a805ef-4817-4357-9fa9-0319f9449c39,66.16,PayPal,Mobile,iOS,11,33,0
9003b9d9-d900-495a-bd5a-e73c83401109,69.41,Credit Card,Tablet,Android,12,769,0
4a0fb485-72a3-45a1-a980-ec322dfc68eb,15.96,Debit Card,Mobile,Android,6,200,0
c81a4c2f-5e6f-43dc-8a75-90d54dd97386,7.78,PayPal,Desktop,Windows,13,1701,0
da2482ca-2f7a-499a-aadc-fee2489aafae,70.28,Debit Card,Mobile,iOS,11,3184,0
6da5e233-4041-409a-9f19-fa76124f90bd,25.51,Credit Card,Mobile,iOS,13,1105,0
ea92aa1a-d048-4b9d-8602-5ca0bccd4a61,95.46,Credit Card,Mobile,Android,10,3242,0
3043a0d7-f3b8-4250-98cd-0e4b8a5535a6,55.91,Credit Card,Mobile,Android,13,1617,0
fb153172-b5d0-4390-bdf0-32e89f272efe,13.1,Credit Card,Mobile,Android,6,3291,0
506021e0-b3a8-49cf-9970-494db33f49d1,7.76,Credit Card,Mobile,Android,20,1232,0
3acfd8a3-8523-4d69-bdb0-cba35de2c475,52.62,Credit Card,Mobile,Android,7,969,0
e10e9e59-c9bc-462b-bb60-c9759203562a,32.88,Debit Card,Mobile,iOS,0,1402,0
5256a277-20ed-4e32-8b32-d7b65f9a142d,49.36,PayPal,Mobile,Android,2,1569,0
69769ee2-ab0b-4f75-adbb-ca8c96c2146b,199.63,Credit Card,Desktop,macOS,10,457,0
6da50244-a8aa-4a5c-ab7f-e8c2d7d6a020,102.04,Credit Card,Mobile,Android,14,1474,0
186a44dd-85e7-469d-9014-3d017925c03f,67.52,Credit Card,Mobile,Android,8,2127,0
5bd82dfe-7a3f-4ea2-98c5-35d4deab3ab3,16.3,Debit Card,Mobile,iOS,9,1381,0
1253e62c-e14d-498d-a0fb-e1b93b6afeb5,56.35,PayPal,Tablet,Android,16,1030,0
a9c7baa4-1760-4fe0-9b0c-be69680bcae8,58.19,Credit Card,Mobile,iOS,7,2524,0
b2020a71-057c-4c63-8d51-df42205718e9,10.79,Debit Card,Mobile,Android,18,457,0
4ef18404-3b52-42c4-8a0d-b70102d2acdb,15.98,PayPal,Mobile,iOS,8,2798,0
9b8b7faa-7ccb-4190-9003-652070873441,154.53,Credit Card,Mobile,Android,2,1267,0
ee10f5a3-ef97-4b7b-a402-05c3265fa16d,45.15,Bank Transfer,Mobile,iOS,8,1499,0
fe3cf129-43ef-4641-acfc-9d7c23be4d07,27.57,Credit Card,Mobile,Android,22,129,0
73c03c99-ef30-4adf-9cae-fb51ce0be92e,75.6,Bank Transfer,Mobile,Android,11,1612,0
830de1cc-88e3-42e0-aa96-1b5a8f4e7b84,46.93,Credit Card,Mobile,Android,10,3018,0
49d21b67-a3cc-4961-936f-9a1252228aa6,10.65,PayPal,Desktop,macOS,9,2807,0
ac579da9-9dd7-4e21-9d52-bbc4ee58dcd9,447.85,Debit Card,Mobile,iOS,9,3528,0
8cca3967-0cf2-48df-bbe3-039a51989771,7.34,Bank Transfer,Mobile,iOS,5,2378,0
c085dfcb-ddb3-427d-9d12-c3bd9ee7ece3,10.99,Debit Card,Mobile,Android,10,405,0
ef83b748-f2db-4cea-b6d3-d5834ce78e3a,10.59,Credit Card,Mobile,Android,21,1877,0
d9c7d749-7537-4e27-95cc-631d0f81be8d,13.36,Debit Card,Mobile,Android,7,1955,0
8a2220f9-e92b-401f-948e-9981e81c18c2,30.53,Credit Card,Mobile,Android,2,367,0
bea39fcd-2345-48a9-8b63-d79c0fcab807,2.63,Debit Card,Desktop,macOS,3,373,0
f55a99c6-5ad8-472e-acc0-d63fbab6731f,15.38,Credit Card,Mobile,iOS,8,2724,0
a5600324-da84-403e-8f31-6f853e48b5af,65.11,PayPal,Desktop,Windows,21,2969,0
06211206-f13c-49a7-9fc7-fee1378379cc,27.11,PayPal,Desktop,macOS,13,3581,0
9100f59e-7699-458d-ae63-3cb76e3806fe,320.72,Credit Card,Desktop,Windows,5,65,0
aaf09683-8849-4a99-b8b8-183c20a90d3c,12.58,PayPal,Mobile,Android,15,3381,0
b0448d87-3f84-46f8-87f5-b5d0d0dde150,65.64,Credit Card,Desktop,macOS,8,984,0
f1a34798-a0ea-49aa-bc68-b2cbe5468519,150.52,Debit Card,Mobile,iOS,19,3609,0
90ec58ab-30e5-463a-876c-33edd1b8c0e2,19.42,Credit Card,Mobile,Android,4,2425,0
3be534ae-19f9-40dc-a0d8-18ef06c242f8,117.62,Credit Card,Mobile,iOS,12,1666,0
2668f34e-7ec1-4527-b8b7-8f539ed4f2cf,4.01,Credit Card,Mobile,Android,3,3263,1
db1d4dd9-3dbc-4b52-baa6-e28c38578398,60.61,PayPal,Mobile,Android,0,1141,0
5ba9b7f0-2f5b-4402-89b9-460c84ca3f16,47.1,Credit Card,Mobile,Android,0,2591,0
77279755-a326-4f1d-86ae-6216db84ac97,59.71,Credit Card,Mobile,Android,3,573,0
a711ae61-bdb6-44aa-96cd-0fa160147008,65.43,Credit Card,Mobile,iOS,2,599,0
679c5a6d-7b15-4536-b737-b64a8d8689ec,686.84,Credit Card,Mobile,Android,17,514,0
9dacb9d9-88dc-41af-84ba-356c4fc7a596,20.5,Crypto,Mobile,iOS,12,242,0
8159d66c-e32c-417c-9eca-bb09e80e3f15,40.85,Credit Card,Desktop,Windows,18,2412,0
16816b35-99ff-4180-a2b4-80aaf23d00dd,19.99,Credit Card,Mobile,iOS,13,2622,0
1862459a-3aab-45b9-a6fd-e3d6f76ce4c7,101.83,Credit Card,Mobile,iOS,7,2981,0
fa8e302d-11ea-4274-a178-4d9ab93c0a7c,98.54,PayPal,Mobile,iOS,7,950,0
3b62491f-a27b-4120-a2c5-c4acb9aa6592,15.35,Crypto,Mobile,Android,19,3499,1
aa7f0a9e-01d2-44fa-8341-9bbcd48c3c60,24.21,Credit Card,Mobile,Android,17,456,0
3175a340-dfa7-4311-8b69-506ae973bb8c,7.72,PayPal,Mobile,iOS,17,1574,0
231f7e65-1384-4601-8fb6-9c1ceed62d24,470.89,Credit Card,Tablet,Android,8,43,0
ad5ddc68-c230-4c73-bb37-8ab3c1454a36,8.22,Debit Card,Mobile,Android,5,802,0
f1998194-24e3-4fc8-93e0-4081b0ebb242,26.29,Debit Card,Mobile,Android,18,3460,0
3520ac4c-9777-4cb8-a9e4-ab6be845c550,93.35,PayPal,Mobile,Android,10,3633,0
dd9a4839-8857-4679-974c-64dd0c29af50,1093.89,Credit Card,Mobile,Android,16,1038,1
02b72b0b-673d-45b2-a767-df8c30614b53,38.01,Credit Card,Mobile,Android,23,3055,0
91580a2d-b2cd-479e-b35d-d19e582302f0,90.55,Debit Card,Mobile,Android,23,346,0
5f3d8ce3-6ef6-4269-80e4-f7d837b9fa0a,42.2,Credit Card,Desktop,Windows,19,2833,0
d67fb158-477d-49b5-8da1-441de574e100,38.57,Credit Card,Mobile,iOS,9,2492,0
801acecc-eccb-4ae5-a961-cb33fc87be0d,133.03,Credit Card,Mobile,iOS,0,523,0
6d08a6d1-cfdc-42d2-a611-cfa71b80a1cc,34.36,PayPal,Mobile,iOS,16,978,0
015a5db9-db9a-4d6c-a4d2-14813a1db632,33.54,Credit Card,Mobile,iOS,14,1822,0
e1d3dcdc-e727-4eea-b556-9ec5123f94ba,39.48,PayPal,Mobile,Android,11,2710,0
d68d9e8b-2203-47f7-a135-fa41e70ef695,14.5,Credit Card,Mobile,iOS,14,1097,0
c345e55e-2c86-40b1-87ad-1f20a54890fb,60.94,Credit Card,Mobile,iOS,3,2293,0
6989efdf-9598-4281-b1e9-0b257109dfce,74.74,Credit Card,Mobile,iOS,7,3442,0
db9048bf-9fbc-461c-874f-2ca8a20b83e8,12.13,Debit Card,Desktop,macOS,23,3535,0
513095fc-8774-43b3-bb27-f5fd0130000a,66.66,Credit Card,Desktop,Windows,10,3023,0
35adcda9-6953-4c35-a835-13b1f08d3219,35.84,Debit Card,Mobile,Android,16,1942,0
c90a0feb-5161-4df1-bbeb-3581af1dcfda,44.97,Debit Card,Desktop,Windows,0,1209,0
4e6bd758-7348-428c-8b33-cadcabe48ddd,11.13,PayPal,Mobile,Android,0,465,0
26766870-1231-4b64-8348-b4b9d62021be,34.95,Debit Card,Mobile,Android,0,3547,0
69c491a5-0189-4145-8a59-cacf0222e340,26.22,Debit Card,Mobile,Android,16,475,0
03ec3203-c08d-4f17-a4ad-b608e20ab5a1,618.18,Credit Card,Desktop,Windows,4,1165,0
0eddcd16-a317-46c5-8dec-97b08b0d6b5c,77.95,Credit Card,Mobile,Android,8,3015,0
242c3f1c-4807-4f5c-88b7-5af9c14c5abf,7.65,Debit Card,Mobile,Android,2,1883,1
28235e08-3c28-4eb4-bab1-764de4e6bdfc,184.93,Credit Card,Mobile,iOS,18,2617,0
5234bde4-cde5-40db-bfbe-e5172d6ce02e,20.48,Credit Card,Mobile,iOS,15,3602,0
2b4385ff-bba6-487a-b630-0f30f00d4b89,14.18,Credit Card,Tablet,Android,7,1512,0
3290e3ef-5ab6-482c-b68e-7c06b20e02fb,113.83,Credit Card,Mobile,iOS,9,158,0
69299b39-5d4e-4cf3-a9de-490114d78f98,201.75,Credit Card,Mobile,iOS,8,664,0
fe21a2bf-498a-4e79-864d-b23a54d6ef49,14.29,Credit Card,Mobile,Android,16,1812,0
8817abff-57fa-4a34-b3bb-1281eef0a940,11.14,Credit Card,Mobile,Android,18,2932,0
8b6d4f76-70ad-441f-922d-58821fe31941,39.27,Credit Card,Mobile,Android,22,1151,0
559b9d9e-507d-4f91-9781-cce6d8595e37,10.72,PayPal,Mobile,iOS,10,2986,0
6d39857a-8a0f-4121-bca7-845b036af51e,10.24,Credit Card,Desktop,macOS,2,938,0
9db22171-a530-4de0-9cb6-feab8c9cc401,21.91,Bank Transfer,Mobile,iOS,18,11,0
b1bf2634-8bd2-4b65-9e98-d1a7e5dfa0f6,63.88,Debit Card,Desktop,Linux,15,2153,0
8072ac0b-d0eb-4fef-95a9-0357497e5e5a,13.37,Credit Card,Mobile,iOS,23,2300,0
3b230f98-07d2-4852-871e-4b1bd48a7ac6,197.32,PayPal,Mobile,Android,8,495,0
897b85e3-826c-419c-9b03-0c03c0ee96f7,90.1,PayPal,Desktop,Linux,20,3223,0
480b55a6-54b8-4bc1-914c-40448f559f27,102.17,Credit Card,Mobile,Android,14,2614,0
72d14d55-121d-4b8a-8303-876cdddea186,9.97,Debit Card,Tablet,Android,10,3104,0
80ef32a9-5d71-49b3-8b7e-ea446da6c2d9,37.57,Debit Card,Mobile,iOS,13,2834,0
b1c6a838-f009-4f71-aa03-46a402006b25,43.83,Credit Card,Desktop,macOS,8,1459,0
e6194d8a-4d36-4854-b840-443480acb7ac,84.04,Debit Card,Desktop,Windows,17,1110,0
d619e95d-baa0-42bc-aa32-8cb3b1516048,94.46,Credit Card,Mobile,Android,23,568,0
998a59b8-3945-467d-be07-0198b71e9423,52.93,Debit Card,Mobile,iOS,20,2685,0
ccb8b151-029e-4b0f-9e01-a3396b663e53,49.83,PayPal,Mobile,iOS,2,414,1
71b6a0a0-71cb-4273-8ed5-404ab17f24d6,48.39,PayPal,Mobile,Android,23,3228,0
e5a89acc-749d-48be-b797-830669f30010,52.65,Credit Card,Mobile,iOS,1,498,0
a41fec4b-9c12-4fb6-87ee-d82dd6a4111e,304.83,Credit Card,Desktop,macOS,1,2785,0
14892190-11b5-490e-a5d7-73eb6168ec27,59.7,Credit Card,Mobile,iOS,18,508,0
62327dec-068f-494a-9186-7910a6cb0fb6,25.66,PayPal,Mobile,Android,9,117,0
ef34a9fa-838f-4142-ac54-9fcf059d8359,11.02,Credit Card,Desktop,macOS,7,439,0
8d707929-c7a2-4ca3-94d1-fd8336091cc0,13.83,Credit Card,Desktop,Windows,12,1469,0
ed293333-08a4-47cc-9a4a-e387c2f61bd6,16.53,Credit Card,Mobile,iOS,7,682,0
a5cc4a3d-b1f2-448f-8db9-62190efd6282,12.98,Credit Card,Mobile,iOS,11,434,0
53b4ea29-6f7f-45a5-b1ab-e3f6d0c32043,380.91,Debit Card,Mobile,iOS,19,1716,0
1dd19eb8-807e-4703-8a57-28cca3ec4b08,4.14,Credit Card,Mobile,Android,10,1891,0
f121b09b-a2f5-49dd-96db-0b94165e7b27,12.51,Credit Card,Mobile,Android,15,92,0
d38e3475-b4a8-4814-b619-46c269d990ff,165.55,PayPal,Mobile,iOS,12,3453,0
dad4c60e-1e60-4b45-aed0-df4f7ab7bcd6,14.17,Debit Card,Mobile,Android,14,341,0
5e11c856-d66e-49be-b704-aa3c984b7104,2.72,Credit Card,Desktop,Windows,18,2824,0
d321914c-7042-4374-97ad-d052e48df6b8,165.49,Debit Card,Desktop,Windows,23,2529,0
9b7d06fe-2758-4dbe-a7a6-46ee642efcb0,565.8,Credit Card,Mobile,Android,22,3308,0
81c982eb-8808-4bf0-b1a8-c2c9e31b0305,98.14,Credit Card,Mobile,Android,1,2027,1
45fdb58c-7233-44df-962d-32bf02556b74,66.84,Credit Card,Desktop,Windows,14,850,0
29cadf83-476b-4f18-b91c-a6971f2e9e8f,21.87,Debit Card,Tablet,Android,13,1497,0
eb9eb267-497d-465f-b7ec-0044af719197,150.51,Debit Card,Mobile,Android,18,1909,0
9d5e17e5-df9a-4b7e-8a2f-714c5fee99f2,33.92,Credit Card,Desktop,Linux,6,2,0
